timestamp,x,y,z
890,6.04,12.97,11.1
900,7.11,12.85,11.43
910,6.45,12.45,11.16
920,4.49,11.89,10.85
930,1.26,11.38,10.59
940,-0.86,11.18,10.36
950,-2.56,10.95,10.37
960,-3.27,10.73,10.95
970,-3.3,10.51,11.54
980,-3.3,10.2,11.71
990,-3.55,9.9,11.31
1000,-3.99,9.55,10.41
1010,-4.48,9.32,9.28
1020,-4.73,9.27,8.39
1030,-3.91,8.97,8.23
1040,-2.47,8.67,8.32
1050,-1.73,8.27,8.1
1060,-2.08,7.82,7.98
1070,-3.24,7.43,8.37
1080,-4.39,6.98,8.76
1090,-5.2,6.57,8.7
1100,-5.37,6.13,8.36
1110,-5.11,5.72,7.83
1120,-4.96,5.38,7.06
1130,-4.99,5.05,6.23
1140,-4.94,4.73,5.51
1150,-4.73,4.41,5.13
1160,-4.72,4.09,5.1
1170,-4.92,3.77,5.3
1180,-5.5,3.45,5.59
1190,-6.28,3.29,5.78
1200,-6.91,3.24,5.93
1210,-7.28,3.11,5.95
1220,-7.29,2.91,5.66
1230,-6.76,2.67,5.14
1240,-6.01,2.58,4.7
1250,-5.12,2.51,4.45
1260,-4.23,2.55,4.7
1270,-3.21,2.6,5.4
1280,-2.02,2.7,6.13
1290,-1.19,2.86,6.61
1300,-0.87,3.04,7.05
1310,-1.03,3.2,7.56
1320,-1.34,3.32,7.95
1330,-1.56,3.45,7.88
1340,-1.66,3.62,7.29
1350,-1.69,3.7,6.39
1360,-1.53,3.76,5.68
1370,-1.17,3.84,5.34
1380,-0.63,4.01,5.37
1390,0.06,4.13,5.47
1400,1.08,4.28,5.43
1410,2.2,4.51,5.35
1420,3.28,4.71,5.48
1430,4.17,4.91,5.74
1440,4.48,5.19,5.97
1450,4.24,5.53,6.21
1460,3.77,5.74,6.51
1470,3.1,5.87,6.45
1480,2.5,5.97,6.12
1490,2.43,6.04,5.84
1500,2.86,6.14,5.68
1510,3.6,6.35,5.72
1520,4.39,6.61,6.0
1530,4.84,6.93,6.41
1540,4.53,7.12,6.72
1550,3.56,7.18,6.81
1560,2.28,7.16,6.78
1570,1.07,7.14,6.58
1580,0.28,7.19,6.38
1590,0.32,7.3,6.29
1600,1.23,7.46,6.5
1610,2.39,7.74,6.92
1620,3.16,8.0,7.47
1630,3.17,8.14,8.02
1640,2.55,8.14,8.31
1650,1.39,8.02,8.25
1660,0.29,7.9,8.01
1670,-0.38,7.83,7.8
1680,-0.41,7.84,7.66
1690,0.22,7.94,7.76
1700,1.35,8.18,8.2
1710,2.12,8.32,8.91
1720,1.97,8.35,9.53
1730,1.26,8.38,9.79
1740,0.5,8.32,9.95
1750,-0.09,8.19,9.96
1760,-0.47,8.11,9.86
1770,-0.53,8.16,9.8
1780,-0.11,8.23,9.89
1790,0.59,8.31,10.12
1800,1.32,8.36,10.41
1810,1.68,8.35,10.62
1820,1.59,8.2,10.57
1830,1.3,8.01,10.27
1840,1.0,7.85,9.95
1850,0.86,7.73,9.78
1860,0.85,7.62,9.67
1870,0.84,7.48,9.62
1880,0.93,7.38,9.55
1890,1.06,7.26,9.46
1900,1.16,7.13,9.39
1910,1.16,6.98,9.24
1920,1.0,6.83,8.96
1930,0.71,6.69,8.63
1940,0.48,6.54,8.36
1950,0.31,6.45,8.2
1960,0.18,6.37,8.24
1970,0.04,6.28,8.23
1980,-0.07,6.19,8.05
1990,-0.11,6.15,7.83
2000,-0.19,6.14,7.7
