timestamp,x,y,z
0,1.32,6.93,8.23
10,1.5,7.03,8.14
20,1.73,7.17,8.13
30,1.94,7.33,8.23
40,2.02,7.53,8.34
50,2.05,7.68,8.39
60,2.09,7.83,8.41
70,2.25,7.97,8.51
80,2.42,8.03,8.77
90,2.24,8.06,8.84
100,1.9,8.05,8.6
110,1.64,8.03,8.25
120,1.55,8.02,8.02
130,1.56,8.0,7.89
140,1.3,7.99,7.79
150,0.92,7.95,7.74
160,0.59,7.92,7.64
170,0.31,7.87,7.52
180,0.1,7.92,7.34
190,-0.19,7.9,7.31
200,-0.4,7.94,7.15
210,-0.4,7.89,7.01
220,-0.51,7.9,7.0
230,-0.67,8.02,7.29
240,0.22,8.07,7.64
250,1.01,8.07,7.86
260,1.25,8.03,7.79
270,1.07,7.95,7.64
280,0.66,7.85,7.26
290,0.14,7.79,6.79
300,-0.16,7.76,6.37
310,0.18,7.76,6.17
320,0.55,7.75,6.19
330,0.67,7.7,6.04
340,0.6,7.39,5.78
350,0.22,7.3,5.5
360,-0.38,7.1,5.31
370,-0.86,6.97,5.17
380,-1.13,6.69,5.23
390,-1.42,6.5,5.44
400,-1.63,6.26,5.71
410,-1.81,6.05,5.91
420,-2.08,5.77,5.92
430,-2.35,5.51,5.75
440,-2.52,5.27,5.62
450,-2.43,5.06,5.71
460,-1.97,4.87,5.97
470,-1.48,4.71,6.13
480,-1.25,4.57,6.02
490,-1.18,4.48,5.76
500,-1.21,4.4,5.45
510,-1.29,4.39,5.27
520,-1.26,4.46,5.13
530,-1.14,4.59,5.09
540,-0.85,4.78,5.1
550,-0.3,4.97,5.28
560,0.4,5.16,5.51
570,1.19,5.33,5.75
580,1.68,5.41,5.79
590,1.73,5.43,5.57
600,1.46,5.38,5.3
610,1.26,5.32,5.15
620,1.09,5.24,5.11
630,0.83,5.25,5.37
640,0.73,5.31,5.82
650,0.98,5.33,5.88
660,1.46,5.43,5.85
670,1.93,5.49,5.91
680,2.31,5.63,6.23
690,2.77,5.72,6.69
700,3.21,5.93,7.18
710,3.64,5.99,7.55
720,3.91,6.2,7.48
730,4.11,6.17,7.34
740,4.29,6.2,7.17
750,4.42,6.15,7.24
760,4.39,6.11,7.61
770,4.08,6.11,8.06
780,3.84,6.1,8.26
790,4.2,6.14,8.34
800,5.03,6.14,8.68
810,6.42,6.28,9.09
820,8.11,6.42,9.5
830,9.1,6.5,9.71
840,8.93,6.65,9.8
850,8.63,6.73,10.38
860,8.02,6.54,10.27
870,7.18,6.41,9.41
880,6.63,6.49,9.46
890,7.58,6.6,10.7
900,9.08,7.11,12.55
910,10.19,7.39,14.01
920,10.2,7.64,13.76
930,8.9,7.81,12.11
940,7.13,8.03,9.97
950,5.42,8.29,8.77
960,4.46,8.64,8.84
970,4.91,9.13,9.68
980,5.25,9.55,10.14
990,5.11,9.87,9.27
1000,4.07,10.15,7.48
1010,3.5,10.45,6.31
1020,3.68,10.75,5.71
1030,4.34,11.04,6.07
1040,4.75,11.24,7.24
1050,4.7,11.36,8.32
1060,3.99,11.38,9.26
1070,2.5,11.24,9.55
1080,0.76,11.09,9.31
1090,-0.44,11.0,9.21
1100,-1.04,10.79,9.25
1110,-1.31,10.57,8.71
1120,-1.44,10.39,8.0
1130,-1.56,10.2,7.4
1140,-1.89,10.01,6.85
1150,-2.19,9.78,6.37
1160,-2.28,9.51,6.23
1170,-2.13,9.21,6.37
1180,-2.03,8.81,6.44
1190,-2.37,8.53,6.49
1200,-2.55,8.22,6.72
1210,-2.51,7.89,7.3
1220,-2.2,7.47,8.4
