timestamp,x,y,z
0,2.47,8.6,8.24
10,2.05,8.46,8.51
20,1.57,8.55,8.94
30,1.1,8.71,9.23
40,0.56,8.69,9.4
50,0.16,8.64,9.32
60,-0.05,8.65,9.05
70,-0.04,8.61,8.74
80,-0.3,8.62,8.51
90,-0.53,8.45,8.13
100,-0.73,8.3,7.78
110,-0.82,8.14,7.63
120,-0.72,8.04,7.66
130,-1.0,7.73,7.78
140,-1.17,7.31,7.75
150,-1.55,7.0,7.39
160,-1.89,6.66,7.04
170,-2.06,6.48,6.78
180,-2.12,6.3,6.61
190,-2.36,5.96,6.64
200,-2.28,5.54,6.51
210,-1.67,5.25,6.43
220,-0.98,5.06,6.54
230,-0.62,4.83,6.75
240,-0.66,4.43,6.71
250,-0.73,4.02,6.37
260,-0.64,3.91,6.19
270,-0.55,3.86,6.09
280,-0.67,3.78,5.88
290,-0.98,3.58,5.44
300,-1.14,3.43,4.88
310,-1.28,3.24,4.31
320,-1.35,3.16,4.02
330,-1.21,2.97,3.95
340,-0.66,2.79,3.99
350,-0.06,2.78,4.1
360,0.58,2.87,4.31
370,1.35,3.11,4.91
380,2.03,3.24,5.53
390,2.43,3.34,5.78
400,2.55,3.52,5.74
410,2.4,3.78,5.63
420,2.42,4.19,5.72
430,2.93,4.47,6.16
440,3.92,4.86,6.74
450,4.99,5.07,7.03
460,5.89,5.17,7.23
470,6.74,5.51,7.73
480,7.34,5.84,8.33
490,7.56,6.03,8.87
500,7.54,6.21,9.21
510,7.56,6.25,9.45
520,7.7,6.41,9.62
530,7.76,6.49,9.85
540,7.88,6.58,9.92
550,8.08,6.72,9.86
560,8.09,6.72,10.14
570,8.02,6.62,10.77
580,7.94,6.57,11.51
590,7.9,6.52,11.97
600,8.2,6.51,12.0
610,8.13,6.4,11.64
620,7.4,6.44,11.29
630,6.23,6.55,11.28
640,5.2,6.87,11.59
650,4.81,6.97,11.97
660,4.96,7.2,12.21
670,5.16,7.38,12.11
680,5.38,7.5,11.87
690,5.02,7.66,11.95
700,4.29,7.9,12.27
710,3.57,8.19,12.23
720,3.33,8.37,12.14
730,3.17,8.47,12.11
740,2.72,8.53,12.27
750,2.13,8.49,12.47
760,1.53,8.37,12.44
770,0.89,8.17,12.31
780,0.17,8.02,12.03
790,-0.33,7.88,11.55
800,-0.7,7.87,10.94
810,-0.89,7.8,10.35
820,-0.98,7.65,10.18
830,-0.86,7.44,10.42
840,-0.97,7.22,10.79
850,-1.55,6.92,10.97
860,-2.02,6.7,11.01
870,-2.45,6.6,10.84
880,-2.74,6.51,10.54
890,-2.66,6.35,10.11
900,-2.66,6.09,9.58
910,-2.98,5.77,9.06
920,-3.56,5.57,8.75
930,-3.98,5.54,8.69
940,-3.97,5.55,8.78
950,-3.71,5.52,8.75
960,-3.54,5.37,8.6
970,-3.6,5.21,8.19
980,-3.91,5.04,7.67
990,-4.26,4.99,7.19
1000,-4.33,4.91,6.71
1010,-4.37,4.82,6.36
1020,-4.36,4.74,6.23
1030,-4.34,4.55,6.24
1040,-4.32,4.27,6.23
1050,-4.03,4.04,6.34
1060,-3.3,3.92,6.59
1070,-2.33,3.89,6.81
1080,-1.83,3.95,6.99
1090,-1.68,3.96,7.11
1100,-1.71,3.96,7.06
1110,-1.85,3.9,6.9
1120,-1.78,3.84,6.62
1130,-1.6,3.79,6.27
1140,-1.23,3.82,5.83
1150,-0.56,3.95,5.38
1160,0.3,4.11,4.98
1170,1.42,4.3,4.92
1180,2.46,4.59,5.13
1190,3.21,4.91,5.58
1200,3.47,5.16,5.92
1210,3.57,5.37,6.09
1220,3.64,5.48,6.07
1230,3.3,5.54,5.83
1240,2.87,5.61,5.55
1250,2.72,5.71,5.25
1260,2.87,5.82,4.88
1270,3.19,5.96,4.74
1280,3.54,6.15,5.07
1290,3.97,6.39,5.71
1300,4.32,6.67,6.27
1310,4.45,6.92,6.46
1320,4.18,7.02,6.41
1330,3.69,7.0,6.22
1340,3.34,6.93,5.97
1350,3.32,6.9,5.79
1360,3.55,6.86,5.84
1370,3.57,6.91,6.02
1380,3.36,6.98,6.42
1390,3.13,7.07,6.76
1400,2.89,7.15,6.84
1410,2.89,7.21,6.76
1420,3.15,7.25,6.57
1430,3.15,7.32,6.43
1440,3.02,7.39,6.46
1450,2.94,7.51,6.51
1460,2.93,7.6,6.68
1470,3.03,7.68,6.91
1480,3.18,7.76,7.1
1490,3.19,7.81,7.25
1500,3.07,7.82,7.31
1510,3.05,7.83,7.33
1520,3.02,7.91,7.28
1530,3.09,7.97,7.38
1540,3.27,8.04,7.49
1550,3.36,8.08,7.64
1560,3.26,8.03,7.85
1570,3.11,7.95,7.99
1580,3.11,7.87,8.04
