timestamp,x,y,z
0,0.62,6.38,8.82
10,0.65,6.4,8.87
20,0.78,6.48,8.94
30,0.86,6.5,8.95
40,0.65,6.48,8.81
50,0.51,6.61,8.65
60,0.62,6.59,8.42
70,0.93,6.73,8.54
80,1.41,6.88,8.91
90,1.58,6.95,9.1
100,1.28,7.01,8.98
110,0.86,7.08,8.72
120,0.96,7.17,8.66
130,1.27,7.44,8.82
140,1.58,7.69,9.1
150,1.64,7.91,9.24
160,1.51,8.05,9.25
170,1.36,8.04,9.13
180,1.19,8.05,8.82
190,1.17,8.06,8.52
200,1.3,8.06,8.37
210,1.14,8.03,8.24
220,0.86,7.98,8.13
230,0.68,7.9,8.19
240,0.47,7.86,8.32
250,0.36,7.83,8.35
260,0.34,7.78,8.27
270,0.2,7.7,8.09
280,-0.16,7.63,7.86
290,-0.56,7.57,7.43
300,-0.85,7.56,7.06
310,-0.95,7.54,6.92
320,-0.76,7.52,6.83
330,-0.58,7.46,6.76
340,-0.6,7.34,6.7
350,-0.8,7.2,6.63
360,-1.13,7.06,6.49
370,-1.54,6.94,6.33
380,-1.74,6.89,6.15
390,-1.81,6.83,5.93
400,-1.86,6.8,5.7
410,-1.76,6.76,5.49
420,-1.58,6.67,5.31
430,-1.38,6.59,5.35
440,-1.2,6.49,5.56
450,-1.23,6.37,5.64
460,-1.39,6.21,5.56
470,-1.47,6.05,5.33
480,-1.53,5.91,5.18
490,-1.47,5.74,5.24
500,-1.35,5.57,5.37
510,-1.25,5.44,5.49
520,-1.23,5.31,5.56
530,-1.24,5.22,5.7
540,-1.14,5.15,5.81
550,-0.96,5.1,5.93
560,-0.86,5.07,6.12
570,-1.06,5.03,6.13
580,-1.36,5.03,5.92
590,-1.56,5.09,5.57
600,-1.5,5.17,5.26
610,-1.18,5.31,5.15
620,-0.57,5.43,5.24
630,0.23,5.52,5.42
640,0.86,5.57,5.8
650,1.34,5.65,6.37
660,1.3,5.63,6.2
670,0.68,5.62,5.79
680,-0.37,5.54,5.98
690,-1.34,5.51,6.11
700,-1.92,5.55,6.1
710,-1.91,5.52,6.31
720,-1.23,5.51,6.64
730,-0.19,5.48,6.84
740,0.56,5.55,6.89
750,0.97,5.66,7.05
760,1.14,5.77,7.47
770,1.04,5.8,7.83
780,0.95,5.84,8.07
790,1.02,5.91,8.24
800,1.19,6.12,8.38
810,1.69,6.22,8.41
820,2.34,6.3,8.3
830,3.01,6.36,8.27
840,3.47,6.39,8.39
850,3.65,6.33,8.46
860,3.53,6.29,8.64
870,3.04,6.36,8.98
880,2.67,6.38,9.35
890,2.64,6.42,9.7
900,3.16,6.57,9.61
910,4.12,6.65,9.42
920,4.79,6.7,9.16
930,4.98,6.66,8.68
940,4.87,6.54,7.96
950,4.68,6.29,7.32
960,4.14,6.22,6.96
970,3.68,6.17,7.16
980,3.2,6.27,7.69
990,3.08,6.43,8.37
1000,3.35,6.61,8.89
1010,4.24,6.76,9.27
1020,5.32,6.84,9.45
1030,5.99,6.95,9.41
1040,6.39,7.01,9.33
1050,6.77,7.15,9.12
1060,6.94,7.28,8.99
1070,6.7,7.47,9.1
1080,6.73,7.64,9.59
1090,6.89,7.87,9.9
1100,7.38,8.17,9.82
1110,7.91,8.3,9.68
1120,8.12,8.38,9.41
1130,8.26,8.38,9.37
1140,8.05,8.32,9.52
1150,7.56,8.41,9.81
1160,7.22,8.28,9.89
1170,6.54,8.11,9.23
1180,5.37,8.1,9.03
1190,4.61,8.05,8.96
1200,4.4,8.05,9.07
1210,4.26,7.98,9.49
1220,3.79,8.07,9.8
1230,3.63,8.07,10.15
1240,3.29,8.07,10.45
1250,2.68,8.0,10.41
1260,1.75,7.94,10.18
1270,1.03,7.95,9.84
1280,0.53,8.05,9.63
1290,0.27,8.23,9.56
1300,0.3,8.41,9.44
1310,0.49,8.49,9.15
1320,0.62,8.57,8.89
1330,0.54,8.55,8.64
1340,0.28,8.39,8.14
1350,-0.01,8.29,7.7
1360,-0.21,8.17,7.78
1370,-0.18,7.98,7.99
1380,-0.31,7.82,8.02
1390,-0.72,7.65,7.93
1400,-1.35,7.55,7.96
1410,-1.99,7.51,8.0
1420,-2.38,7.42,7.96
1430,-2.45,7.29,7.66
1440,-2.15,7.08,7.55
1450,-1.5,6.82,7.72
1460,-1.15,6.66,7.67
1470,-1.24,6.66,7.41
1480,-1.44,6.72,7.35
1490,-1.35,6.7,7.54
1500,-1.06,6.56,7.55
1510,-0.93,6.37,7.07
1520,-1.16,6.18,6.58
1530,-1.33,6.06,6.43
1540,-0.93,6.1,6.39
1550,-0.54,6.21,6.67
1560,-0.13,6.28,6.87
1570,0.16,6.24,7.02
1580,0.08,6.16,6.93
1590,-0.16,6.07,6.84
1600,-0.55,6.03,6.63
1610,-1.11,6.03,6.22
1620,-1.62,6.02,5.69
1630,-1.63,6.01,5.37
1640,-1.25,5.99,5.36
1650,-0.67,5.94,5.47
1660,-0.0,6.01,5.65
1670,0.87,5.92,5.96
