timestamp,x,y,z
0,-0.43,8.51,6.45
10,-0.01,8.71,6.59
20,0.35,8.66,6.74
30,-0.23,8.74,6.76
40,-0.01,8.71,6.81
50,0.24,8.7,6.81
60,0.14,8.68,6.8
70,-0.55,8.71,6.79
80,-0.95,8.39,6.55
90,-1.38,8.22,6.4
100,-1.42,8.1,6.43
110,-1.47,7.93,6.19
120,-1.59,7.75,6.02
130,-1.68,7.47,5.91
140,-1.72,7.28,5.7
150,-1.7,7.12,5.56
160,-1.59,6.93,5.53
170,-1.61,6.72,5.45
180,-1.63,6.56,5.29
190,-1.72,6.4,5.1
200,-1.89,6.26,4.95
210,-2.09,6.11,4.85
220,-2.1,5.96,4.7
230,-1.84,5.91,4.55
240,-1.87,5.79,4.59
250,-1.95,5.7,4.74
260,-1.95,5.5,4.8
270,-1.96,5.41,4.85
280,-1.58,5.31,5.07
290,-1.01,5.13,5.33
300,-0.65,5.06,5.67
310,-0.49,4.98,5.84
320,-0.3,4.86,5.92
330,-0.16,4.85,5.95
340,-0.09,4.95,5.94
350,0.15,4.94,5.87
360,0.4,4.87,5.67
370,0.32,4.76,5.71
380,0.25,4.7,5.7
390,0.41,4.77,5.88
400,0.75,4.79,6.28
410,1.41,4.83,6.66
420,1.83,4.91,7.0
430,2.26,5.04,7.02
440,2.82,5.17,6.85
450,3.52,5.3,6.33
460,4.4,5.46,5.69
470,5.22,5.81,4.98
480,6.01,6.25,4.55
490,7.19,6.79,4.96
500,8.57,7.21,5.61
510,10.04,7.65,6.18
520,11.18,7.94,6.62
530,11.04,8.14,6.75
540,10.0,8.3,6.93
550,8.86,8.41,7.22
560,7.8,8.73,7.65
570,7.84,8.7,7.56
580,8.54,8.73,7.21
590,9.6,8.81,7.31
600,10.56,8.63,7.32
610,10.72,8.51,7.06
620,10.36,8.31,6.61
630,9.64,8.07,6.72
640,8.59,7.98,7.54
650,7.77,7.76,8.65
660,7.49,7.6,9.74
670,7.47,7.6,10.37
680,6.95,7.61,10.9
690,6.58,7.61,11.6
700,7.29,7.64,12.09
710,7.32,7.42,12.18
720,6.19,7.33,11.97
730,4.7,7.31,11.5
740,3.9,7.33,11.1
750,3.29,7.42,11.62
760,2.75,7.52,12.02
770,2.68,7.58,12.33
780,3.02,7.58,12.75
790,3.08,7.62,13.34
800,2.98,7.35,14.17
810,2.54,7.12,14.69
820,1.96,6.81,14.56
830,1.23,6.61,13.52
840,0.02,6.65,12.4
850,-0.89,6.85,11.45
860,-0.98,6.93,10.88
870,-0.19,6.94,10.77
880,0.62,6.89,10.7
890,0.76,6.66,10.19
900,-0.09,6.37,8.82
910,-1.86,6.22,7.63
920,-3.63,6.17,7.53
930,-5.03,5.96,8.43
940,-6.23,5.73,9.49
950,-7.07,5.43,9.93
960,-7.79,5.03,9.87
970,-8.25,4.79,9.19
980,-8.18,4.38,8.09
