timestamp,x,y,z
0,-0.02,6.38,8.61
10,-0.32,6.21,8.35
20,-0.79,6.22,7.81
30,-1.27,6.31,7.48
40,-1.52,6.33,7.49
50,-1.38,6.18,7.97
60,-0.94,6.09,8.57
70,-0.64,5.94,9.22
80,-0.36,5.88,9.74
90,-0.08,5.82,10.06
100,-0.04,5.8,10.2
110,-0.16,5.69,10.09
120,-0.51,5.71,9.79
130,-0.86,5.61,9.33
140,-1.09,5.59,8.73
150,-1.3,5.49,8.28
160,-1.42,5.32,7.77
170,-1.75,5.33,7.46
180,-2.22,5.15,7.39
190,-2.55,4.85,7.38
200,-2.58,4.67,7.28
210,-2.32,4.11,7.14
220,-1.94,3.76,6.89
230,-1.64,3.52,6.63
240,-1.79,3.22,6.78
250,-2.03,3.0,7.05
260,-1.99,2.76,7.35
270,-1.57,2.01,8.03
280,-1.01,1.81,8.55
290,-0.25,1.63,8.95
300,0.61,1.83,9.22
310,1.33,1.75,9.71
320,2.11,1.48,10.02
330,2.76,1.26,10.18
340,3.26,1.02,10.27
350,3.69,1.25,10.1
360,3.86,1.27,9.9
370,3.87,0.82,9.49
380,3.57,0.75,9.11
390,3.14,1.5,8.71
400,3.29,1.65,8.16
410,3.68,1.28,7.61
420,3.91,1.44,7.26
430,4.27,1.72,7.25
440,4.85,1.64,7.62
450,5.43,1.47,8.25
460,6.02,1.24,9.02
470,6.61,0.84,9.71
480,7.06,0.65,10.2
490,7.15,0.49,10.63
500,6.51,0.53,10.9
510,5.37,0.66,10.52
520,4.41,0.53,9.64
530,4.01,0.45,9.16
540,4.59,0.45,9.42
550,5.74,0.36,10.32
560,6.94,0.12,11.31
570,7.54,-0.04,12.12
580,7.52,-0.21,12.51
590,6.8,-0.65,12.15
600,5.77,-0.2,11.33
610,5.58,0.26,10.61
620,6.6,0.41,10.53
630,8.09,0.49,11.17
640,9.03,0.24,12.48
650,9.4,-0.21,14.02
660,9.37,-0.42,15.98
670,9.09,-0.43,17.51
680,8.43,-0.5,17.58
690,7.45,-0.2,15.64
700,6.34,0.1,12.73
710,4.93,0.4,10.99
720,3.75,0.81,10.67
730,3.02,0.66,12.29
740,2.55,0.59,15.26
750,2.2,-0.1,17.53
760,1.12,-1.24,18.02
