timestamp,x,y,z
0,1.34,7.53,10.01
10,1.13,7.48,10.17
20,0.91,7.54,10.08
30,0.78,7.65,9.79
40,0.8,7.66,9.51
50,0.62,7.67,9.56
60,0.43,7.5,9.51
70,0.25,7.26,9.4
80,0.02,6.83,9.19
90,-0.33,6.62,8.64
100,-0.91,6.35,7.94
110,-1.63,6.16,7.23
120,-2.44,5.99,6.53
130,-3.3,5.77,5.85
140,-4.05,5.72,5.27
150,-4.5,5.63,4.87
160,-4.52,5.48,4.75
170,-4.15,5.17,4.87
180,-3.62,4.91,5.1
190,-3.09,4.7,5.34
200,-2.72,4.39,5.55
210,-2.74,4.23,5.73
220,-2.94,4.11,5.88
230,-3.08,3.86,5.99
240,-3.06,3.63,6.11
250,-3.03,3.5,6.24
260,-2.93,3.28,6.38
270,-2.94,3.01,6.61
280,-3.12,2.69,6.87
290,-3.41,2.51,6.94
300,-3.63,2.4,7.05
310,-3.37,2.44,7.01
320,-2.8,2.52,6.83
330,-1.88,2.74,6.56
340,-0.84,2.88,6.43
350,0.08,3.05,6.35
360,0.72,3.12,6.34
370,0.95,3.23,6.36
380,0.83,3.37,6.39
390,0.69,3.5,6.46
400,0.4,3.55,6.67
410,0.09,3.56,6.98
420,-0.05,3.6,7.24
430,-0.01,3.9,7.47
440,0.01,4.16,7.83
450,0.12,4.43,8.1
460,0.51,4.57,8.46
470,1.25,4.76,8.73
480,2.17,4.89,8.97
490,3.0,5.04,9.1
500,3.69,5.26,8.98
510,4.07,5.62,8.55
520,4.3,5.85,8.1
530,4.45,6.05,7.68
540,4.77,6.23,7.21
550,5.13,6.26,7.03
560,5.49,6.23,7.11
570,5.62,5.99,7.6
580,5.55,5.84,8.32
590,5.3,5.68,9.27
600,4.91,5.63,10.28
610,4.6,5.56,11.31
620,4.58,5.5,12.32
630,4.97,5.65,12.69
640,5.49,5.92,12.66
650,5.97,6.21,12.42
660,6.49,6.5,12.02
670,7.02,6.87,11.67
680,7.48,7.31,11.36
690,7.91,7.82,11.05
700,8.26,8.15,10.88
710,8.63,8.38,10.64
720,9.09,8.58,10.39
730,9.29,8.58,10.27
740,9.0,8.63,10.52
750,8.27,8.58,11.05
760,7.23,8.41,11.27
770,5.82,8.31,10.88
780,4.2,8.24,10.45
790,2.78,8.22,10.22
800,1.54,8.09,10.4
810,0.6,7.89,10.81
820,-0.03,7.68,11.26
830,-0.75,7.68,11.7
840,-1.53,7.58,11.97
850,-2.48,7.54,12.06
860,-3.27,7.26,11.97
870,-3.5,6.78,12.03
880,-3.25,6.51,11.94
890,-3.0,6.26,11.85
900,-2.59,5.94,11.23
910,-2.32,5.97,10.39
920,-2.2,6.0,9.76
930,-2.17,5.8,9.18
940,-2.66,5.79,8.82
950,-3.31,5.78,8.54
960,-3.7,5.53,8.33
970,-3.72,5.36,8.14
980,-3.44,5.3,7.96
990,-3.22,5.11,7.9
1000,-3.17,4.89,7.79
1010,-3.28,4.58,7.64
1020,-3.51,4.41,7.43
1030,-3.57,4.36,7.32
1040,-3.24,4.2,7.33
1050,-2.66,4.01,7.66
1060,-1.96,3.77,8.07
1070,-1.53,3.58,8.43
1080,-1.44,3.51,8.5
1090,-1.61,3.48,8.06
1100,-1.8,3.46,7.42
1110,-1.94,3.53,6.86
1120,-1.79,3.65,6.71
1130,-1.26,3.58,6.97
1140,-0.61,3.57,7.46
1150,-0.05,3.5,7.7
1160,0.3,3.47,7.59
1170,0.34,3.52,7.32
1180,0.06,3.74,7.09
1190,-0.26,3.94,6.86
1200,-0.37,4.12,6.76
1210,-0.08,4.24,6.91
1220,0.67,4.32,7.18
1230,1.58,4.35,7.28
1240,2.23,4.46,7.28
1250,2.51,4.55,7.17
1260,2.41,4.67,6.94
1270,2.09,4.84,6.75
1280,1.9,4.98,6.53
1290,1.97,5.02,6.5
1300,2.35,5.04,6.46
1310,2.83,5.06,6.4
1320,3.27,5.12,6.4
1330,3.51,5.19,6.45
1340,3.34,5.23,6.45
1350,2.71,5.45,6.34
1360,1.9,5.63,6.18
1370,1.39,5.75,6.08
1380,1.42,5.89,6.19
1390,1.98,5.88,6.38
1400,2.74,5.81,6.67
1410,3.49,5.78,7.07
1420,4.13,5.77,7.41
1430,4.41,5.7,7.8
1440,4.32,5.61,8.06
1450,3.82,5.58,8.14
1460,3.17,5.74,8.03
1470,2.6,5.93,7.86
1480,2.33,6.05,7.72
1490,2.39,6.13,7.67
1500,2.59,6.18,7.76
1510,2.66,6.23,7.89
1520,2.67,6.31,7.99
1530,2.77,6.35,8.13
1540,3.08,6.45,8.3
1550,3.39,6.48,8.47
1560,3.59,6.48,8.62
1570,3.52,6.49,8.68
1580,3.22,6.42,8.69
1590,2.78,6.46,8.59
1600,2.42,6.52,8.62
1610,2.32,6.62,8.72
1620,2.63,6.69,8.89
1630,3.11,6.79,9.18
1640,3.7,6.73,9.49
1650,4.03,6.65,9.74
1660,3.88,6.67,9.94
1670,3.46,6.78,9.88
1680,2.92,6.87,9.67
1690,2.44,6.93,9.52
1700,2.34,6.99,9.33
1710,2.53,6.88,9.33
1720,2.94,6.76,9.37
1730,3.27,6.62,9.6
1740,3.51,6.44,9.91
1750,3.51,6.28,10.21
1760,3.31,6.24,10.41
1770,2.92,6.13,10.44
1780,2.55,6.06,10.28
1790,2.33,6.0,9.97
1800,2.31,5.9,9.63
1810,2.36,5.79,9.33
1820,2.4,5.66,9.13
1830,2.43,5.59,9.05
1840,2.46,5.53,9.09
1850,2.37,5.52,9.12
1860,2.21,5.48,9.0
1870,2.12,5.49,8.81
1880,2.14,5.49,8.64
1890,2.18,5.46,8.41
1900,2.23,5.45,8.29
1910,2.31,5.43,8.27
1920,2.21,5.42,8.34
1930,2.12,5.42,8.38
1940,2.15,5.43,8.32
1950,2.18,5.48,8.38
1960,2.12,5.54,8.4
1970,2.06,5.56,8.36
1980,2.09,5.57,8.36
1990,2.15,5.57,8.34
2000,2.12,5.57,8.28
