timestamp,x,y,z
950,-0.57,7.58,10.83
960,0.81,7.4,10.54
970,1.67,7.06,10.37
980,1.42,6.77,10.36
990,-0.06,6.62,10.29
1000,-2.06,6.66,10.03
1010,-3.32,6.76,9.49
1020,-3.55,6.5,8.88
1030,-3.09,6.25,8.24
1040,-2.34,6.02,7.86
1050,-1.55,5.87,7.91
1060,-0.89,5.68,8.42
1070,-0.71,5.4,9.07
1080,-1.03,5.34,9.42
1090,-1.59,5.34,9.57
1100,-2.2,5.16,9.64
1110,-2.73,4.96,9.47
1120,-3.17,4.9,9.16
1130,-3.26,4.87,8.85
1140,-3.01,4.76,8.71
1150,-2.58,4.58,8.66
1160,-2.24,4.48,8.86
1170,-2.02,4.38,8.96
1180,-2.13,4.23,8.91
1190,-2.66,4.15,8.56
1200,-3.42,4.18,7.98
1210,-4.11,4.2,7.49
1220,-4.33,4.31,7.14
1230,-3.94,4.42,7.22
1240,-2.99,4.41,7.73
1250,-1.93,4.37,8.4
1260,-1.08,4.36,9.01
1270,-0.57,4.26,9.37
1280,-0.62,4.08,9.34
1290,-1.18,4.21,8.72
1300,-1.9,4.27,7.94
1310,-2.39,4.33,7.3
1320,-2.31,4.41,6.88
1330,-1.59,4.47,6.84
1340,-0.55,4.48,7.15
1350,0.3,4.51,7.48
1360,0.64,4.64,7.54
1370,0.51,4.86,7.34
1380,0.38,5.08,6.91
1390,0.5,5.29,6.36
1400,0.9,5.47,5.89
1410,1.5,5.6,5.55
1420,2.07,5.73,5.38
1430,2.42,5.74,5.39
1440,2.57,5.82,5.38
1450,2.74,5.92,5.32
1460,2.94,6.0,5.4
1470,3.08,6.07,5.43
1480,3.14,6.14,5.49
1490,3.11,6.21,5.76
1500,3.03,6.18,6.0
1510,2.68,6.21,6.2
1520,2.2,6.22,6.33
1530,1.75,6.26,6.27
1540,1.4,6.37,6.02
1550,1.35,6.53,5.75
1560,1.73,6.72,5.75
1570,2.29,6.74,6.18
1580,2.67,6.71,6.82
1590,2.74,6.73,7.23
1600,2.5,6.75,7.45
1610,1.95,6.8,7.5
1620,1.24,6.94,7.4
1630,0.7,7.13,7.29
1640,0.65,7.36,7.33
1650,0.99,7.46,7.55
1660,1.44,7.51,7.88
1670,1.77,7.53,8.11
1680,1.97,7.59,8.14
1690,1.94,7.63,7.97
1700,1.77,7.75,7.66
1710,1.58,7.86,7.36
1720,1.46,7.94,7.24
1730,1.49,7.94,7.33
1740,1.61,7.96,7.53
1750,1.79,7.95,7.79
1760,2.03,7.98,8.0
1770,2.29,7.98,8.16
1780,2.43,7.93,8.28
1790,2.35,7.87,8.37
1800,2.02,7.8,8.38
1810,1.62,7.74,8.31
1820,1.34,7.71,8.17
1830,1.3,7.72,8.02
1840,1.5,7.73,7.89
1850,1.76,7.72,7.96
1860,2.05,7.64,8.13
1870,2.09,7.53,8.38
1880,1.87,7.44,8.55
1890,1.53,7.34,8.64
1900,1.21,7.28,8.53
1910,1.01,7.25,8.4
1920,0.99,7.17,8.29
1930,1.08,7.07,8.16
1940,1.18,7.01,8.1
1950,1.2,6.97,8.08
1960,1.32,6.95,8.05
1970,1.46,6.83,8.04
1980,1.4,6.78,8.1
1990,1.12,6.73,8.14
2000,0.89,6.79,8.09
