timestamp,x,y,z
0,-0.49,6.95,7.65
10,-0.54,7.03,7.56
20,-0.4,7.15,7.79
30,-0.05,7.27,8.21
40,0.27,7.28,8.44
50,0.18,7.37,8.46
60,0.02,7.5,8.22
70,0.14,7.59,8.05
80,0.35,7.77,8.14
90,0.34,8.07,8.23
100,0.45,8.34,8.37
110,0.87,8.64,8.48
120,1.11,8.85,8.39
130,1.13,9.03,8.25
140,1.31,9.13,8.07
150,1.1,9.13,7.86
160,0.47,9.11,7.68
170,-0.02,9.05,7.56
180,-0.47,8.92,7.48
190,-0.87,8.8,7.3
200,-1.17,8.68,7.06
210,-1.55,8.62,7.0
220,-1.9,8.64,7.07
230,-2.12,8.67,7.24
240,-2.24,8.66,7.45
250,-2.32,8.56,7.64
260,-2.33,8.35,7.72
270,-2.29,8.01,7.55
280,-2.29,7.66,7.07
290,-2.33,7.24,6.28
300,-2.43,6.85,5.42
310,-2.49,6.55,4.73
320,-2.62,6.28,4.44
330,-2.77,6.05,4.55
340,-2.94,5.8,4.85
350,-3.15,5.52,5.15
360,-3.36,5.19,5.15
370,-3.42,4.9,4.92
380,-3.09,4.64,4.98
390,-2.55,4.47,5.29
400,-2.11,4.33,5.7
410,-1.7,4.24,6.33
420,-1.4,4.06,6.9
430,-1.23,3.97,7.07
440,-1.13,3.89,6.8
450,-1.14,3.83,6.1
460,-1.1,3.79,5.14
470,-1.07,3.79,4.27
480,-0.7,3.86,3.59
490,0.03,3.95,3.2
500,0.63,4.17,3.31
510,0.92,4.41,4.07
520,0.89,4.42,5.3
530,0.49,4.29,6.14
540,-0.39,4.14,6.49
550,-1.48,4.05,6.69
560,-2.58,3.93,6.87
570,-3.32,3.96,6.91
580,-3.43,4.13,6.95
590,-2.97,4.33,6.96
600,-2.08,4.57,6.91
610,-0.97,4.81,6.87
620,0.79,5.04,7.06
630,2.89,5.26,7.47
640,4.66,5.52,8.16
650,5.15,5.79,8.59
660,4.13,5.79,8.79
670,2.76,5.7,8.76
680,2.07,5.8,9.14
690,2.52,6.05,10.12
700,3.29,6.25,11.35
710,3.28,6.53,11.79
720,2.81,6.99,11.07
730,2.64,7.43,10.45
740,3.46,7.81,10.42
750,5.15,8.24,11.01
760,6.82,8.76,11.82
770,8.49,9.35,13.06
780,10.49,9.72,14.43
790,11.4,9.97,15.1
800,9.77,10.13,14.49
810,6.77,10.2,13.28
820,4.66,10.35,12.15
830,4.03,10.59,11.83
840,4.59,10.74,12.16
850,5.29,10.47,12.6
860,4.44,9.95,12.11
870,2.1,9.34,11.68
880,-0.38,8.81,11.77
890,-2.6,8.43,12.18
900,-4.2,8.32,12.65
910,-4.99,8.19,13.05
920,-5.48,8.09,13.18
930,-6.1,8.01,12.92
940,-6.93,8.03,12.29
950,-7.23,7.98,11.55
960,-6.33,7.91,11.26
970,-3.95,7.88,11.42
980,-1.56,7.72,11.45
990,-0.68,7.51,10.84
1000,-1.26,7.32,9.96
1010,-2.37,7.07,9.45
1020,-3.11,6.82,9.58
1030,-3.48,6.47,9.62
1040,-3.83,6.02,9.17
1050,-4.2,5.67,8.31
1060,-4.5,5.38,7.57
1070,-4.75,5.11,6.97
1080,-4.73,4.81,6.38
1090,-4.43,4.33,5.93
1100,-4.1,3.93,5.59
1110,-4.02,3.45,5.24
1120,-4.16,3.06,5.05
1130,-4.53,2.77,5.21
