timestamp,x,y,z
0,0.45,6.12,8.19
10,0.51,6.12,8.16
20,0.61,6.16,8.27
30,0.8,6.22,8.34
40,0.88,6.23,8.37
50,0.91,6.26,8.42
60,0.9,6.27,8.45
70,0.94,6.27,8.4
80,0.95,6.24,8.39
90,0.91,6.27,8.48
100,0.91,6.27,8.52
110,0.85,6.25,8.48
120,0.86,6.24,8.41
130,0.83,6.24,8.43
140,0.92,6.24,8.43
150,0.97,6.24,8.4
160,0.94,6.23,8.38
170,0.91,6.24,8.43
180,0.96,6.25,8.4
190,1.02,6.25,8.45
200,1.11,6.29,8.58
210,1.16,6.33,8.6
220,1.29,6.38,8.57
230,1.57,6.45,8.61
240,1.94,6.59,8.79
250,2.14,6.72,9.0
260,2.43,6.81,9.16
270,2.8,6.93,9.29
280,3.18,6.99,9.24
290,3.59,7.06,8.91
300,3.36,7.13,8.83
310,3.18,7.24,8.78
320,2.96,7.23,8.73
330,2.33,7.23,8.94
340,1.41,7.27,9.14
350,0.78,7.14,8.94
360,0.17,7.08,8.65
370,-0.13,6.96,8.5
380,-0.23,6.99,8.42
390,-0.32,6.85,8.27
400,-0.34,6.85,8.13
410,-0.44,6.74,7.8
420,-0.77,6.67,7.55
430,-1.0,6.62,7.29
440,-1.17,6.52,7.11
450,-1.34,6.5,7.12
460,-1.39,6.43,7.2
470,-1.32,6.34,7.28
480,-1.38,6.27,7.27
490,-1.69,6.15,7.28
500,-1.92,6.1,7.4
510,-2.05,6.05,7.56
520,-2.01,5.97,7.54
530,-2.01,5.92,7.42
540,-2.26,5.8,7.35
550,-2.42,5.67,7.12
560,-2.28,5.55,6.93
570,-1.91,5.54,6.93
580,-1.68,5.62,7.3
590,-1.63,5.7,7.67
600,-1.66,5.67,7.75
610,-1.75,5.59,7.56
620,-1.91,5.47,7.29
630,-2.13,5.41,6.98
640,-2.36,5.37,6.81
650,-2.58,5.29,6.75
660,-2.66,5.26,6.8
670,-2.7,5.17,6.89
680,-2.57,5.02,6.92
690,-2.4,4.88,6.88
700,-2.42,4.66,6.79
710,-2.57,4.51,6.67
720,-2.54,4.35,6.87
730,-1.99,4.32,7.24
740,-1.09,4.34,7.42
750,-0.27,4.35,7.53
760,0.23,4.36,7.43
770,0.64,4.35,7.3
780,1.01,4.37,7.19
790,1.16,4.36,7.04
800,1.18,4.38,7.03
810,1.15,4.36,7.09
820,0.97,4.36,7.26
830,0.86,4.39,7.54
840,1.01,4.47,7.87
850,1.46,4.63,8.36
860,2.01,4.82,8.64
870,2.37,4.96,8.54
880,2.66,4.94,8.24
890,2.98,4.88,7.86
900,3.03,4.81,7.69
910,2.92,4.81,7.9
920,2.83,4.79,8.41
930,2.71,4.78,9.0
940,2.78,4.78,9.5
950,3.0,4.78,9.87
960,3.58,4.9,9.82
970,4.04,4.95,9.36
980,4.09,4.86,8.99
990,3.84,4.82,9.02
1000,3.45,4.74,9.24
1010,3.4,4.61,9.34
1020,3.5,4.53,9.49
1030,3.8,4.53,9.81
1040,4.17,4.63,10.38
1050,4.43,4.7,10.7
1060,4.52,4.68,10.76
1070,4.61,4.66,10.65
1080,4.72,4.52,10.52
1090,4.7,4.44,10.56
1100,4.73,4.34,10.68
1110,4.54,4.27,10.99
1120,4.18,4.24,11.59
1130,3.96,4.24,12.0
1140,3.73,4.14,11.94
1150,3.56,3.96,11.54
1160,3.43,3.8,10.9
1170,3.22,3.69,10.53
1180,3.02,3.61,10.49
1190,2.94,3.64,10.77
1200,3.02,3.69,11.32
1210,3.19,3.76,11.54
1220,3.34,3.82,11.41
1230,3.49,3.83,11.18
1240,3.68,3.91,11.1
1250,3.84,4.01,11.09
1260,3.87,4.14,11.15
1270,3.92,4.27,11.18
1280,4.05,4.41,11.2
1290,4.02,4.56,11.3
1300,3.9,4.8,11.6
1310,3.38,4.99,12.08
1320,2.87,5.19,12.56
1330,2.43,5.39,13.0
1340,1.97,5.58,13.11
1350,1.62,5.73,13.01
1360,1.49,5.84,12.89
1370,1.37,6.0,12.85
1380,1.24,6.1,12.75
1390,1.16,6.08,12.46
1400,1.23,5.98,12.02
1410,1.14,5.81,11.62
1420,0.56,5.73,11.77
1430,-0.23,5.65,12.21
1440,-0.58,5.69,12.4
1450,0.34,5.9,12.07
