timestamp,x,y,z
940,0.71,6.2,6.8
950,0.71,6.14,6.98
960,0.5,6.11,7.38
970,0.52,6.01,7.79
980,0.68,5.95,8.31
990,0.77,5.98,8.81
1000,0.89,5.96,9.14
1010,1.37,5.92,9.24
1020,1.97,5.92,9.23
1030,2.65,5.9,9.29
1040,3.26,5.94,9.36
1050,3.92,5.94,9.39
1060,4.62,5.94,9.31
1070,4.98,5.93,9.21
1080,5.21,5.88,9.25
1090,5.48,5.78,9.36
1100,5.57,5.73,9.39
1110,5.36,5.62,9.43
1120,4.89,5.44,9.44
1130,4.62,5.29,9.46
1140,4.8,5.14,9.43
1150,5.01,5.05,9.34
1160,5.2,4.88,9.22
1170,5.23,4.77,9.31
1180,5.04,4.63,9.66
1190,4.86,4.6,10.12
1200,5.05,4.68,10.48
1210,5.75,4.8,10.77
1220,6.56,4.98,10.84
1230,7.26,5.17,10.88
1240,7.56,5.27,10.81
1250,7.51,5.32,10.55
1260,7.61,5.48,10.38
1270,8.05,5.54,10.63
1280,7.9,5.69,10.91
1290,7.39,5.9,11.41
1300,7.3,5.92,11.48
1310,7.38,5.97,11.1
1320,7.15,6.01,10.95
1330,6.7,6.15,10.94
1340,5.83,6.28,11.0
1350,5.11,6.31,11.15
1360,3.72,6.45,11.23
1370,2.79,6.49,11.27
1380,2.49,6.58,11.39
1390,2.36,6.68,11.57
1400,2.12,6.79,11.58
1410,1.64,6.9,11.26
1420,1.11,7.03,11.11
1430,0.78,7.11,11.17
1440,0.52,7.13,11.23
1450,0.14,7.3,11.23
1460,-0.2,7.43,11.14
1470,-0.43,7.53,10.91
1480,-0.2,7.68,10.71
1490,1.07,7.7,10.75
1500,1.96,7.58,10.94
1510,2.41,7.42,10.98
1520,2.38,7.25,10.88
1530,1.9,7.07,10.67
1540,1.08,6.85,10.36
1550,0.0,6.6,9.99
1560,-1.24,6.46,9.53
1570,-2.34,6.39,9.07
1580,-2.8,6.32,8.54
1590,-2.57,6.26,7.83
1600,-1.76,6.21,7.24
1610,-0.92,6.19,7.03
1620,0.07,6.21,7.09
1630,0.97,6.11,7.51
1640,1.56,6.05,8.11
1650,1.6,5.93,8.7
1660,0.95,5.71,8.61
1670,-0.16,5.47,7.7
1680,-0.96,5.29,6.63
1690,-1.25,5.17,5.95
1700,-1.24,5.09,5.52
1710,-0.98,5.03,5.38
1720,-0.27,4.99,5.72
1730,0.45,4.9,6.28
1740,0.57,4.87,6.64
1750,0.27,4.82,6.62
1760,-0.07,4.8,6.55
1770,-0.26,4.78,6.44
1780,-0.32,4.73,6.05
1790,-0.32,4.68,5.71
1800,-0.22,4.61,5.49
1810,-0.18,4.58,5.29
1820,-0.2,4.57,5.46
1830,-0.05,4.68,5.96
1840,0.3,4.81,6.6
1850,0.52,4.93,7.07
1860,0.57,5.04,7.37
1870,0.44,5.15,7.24
1880,0.46,5.25,6.95
1890,0.66,5.39,6.72
1900,1.13,5.55,6.61
1910,1.58,5.71,6.6
1920,1.81,5.86,6.58
1930,1.91,5.96,6.63
1940,2.07,6.05,6.7
1950,2.36,6.13,6.81
1960,2.63,6.13,6.9
1970,2.87,6.17,6.76
1980,2.82,6.23,6.69
1990,2.64,6.29,6.74
2000,2.47,6.33,6.89
