timestamp,x,y,z
1240,8.07,3.41,12.8
1250,8.67,3.37,13.27
1260,8.07,3.34,13.56
1270,6.76,3.23,13.15
1280,5.47,3.13,12.12
1290,4.35,3.06,11.07
1300,3.81,3.0,10.22
1310,3.88,2.91,9.45
1320,4.18,2.73,8.91
1330,4.27,2.57,8.76
1340,4.06,2.39,8.81
1350,3.73,2.31,8.78
1360,3.28,2.23,8.59
1370,2.86,2.16,8.22
1380,2.89,2.13,7.58
1390,3.33,2.03,7.07
1400,3.29,1.94,7.13
1410,2.69,1.96,7.53
1420,2.14,2.0,7.85
1430,2.12,2.22,7.72
1440,2.51,2.47,7.49
1450,3.83,1.6,7.66
1460,3.69,1.68,8.15
1470,3.5,1.72,8.77
1480,3.96,1.69,9.32
1490,4.58,1.58,9.63
1500,4.99,1.54,9.85
1510,4.49,1.53,10.24
1520,3.54,1.49,10.83
1530,2.95,1.46,11.22
1540,2.75,1.58,11.27
1550,2.53,1.71,11.26
1560,1.64,1.79,11.42
1570,1.1,1.87,11.38
1580,0.9,2.06,11.25
1590,0.79,2.25,11.23
1600,0.74,2.38,11.36
1610,0.63,2.47,11.73
1620,0.26,2.6,12.2
1630,-0.52,2.77,12.57
1640,-1.29,2.95,12.69
1650,-1.46,3.13,12.28
1660,-1.49,3.23,11.67
1670,-1.47,3.39,11.47
1680,-1.36,3.5,11.47
1690,-1.43,3.6,11.6
1700,-1.66,3.69,11.68
1710,-1.87,3.76,11.55
1720,-1.93,3.8,11.15
1730,-1.75,3.82,10.7
1740,-1.6,3.84,10.58
1750,-1.54,3.85,10.58
1760,-1.52,3.84,10.59
1770,-1.49,3.85,10.6
1780,-1.37,3.84,10.48
1790,-1.27,3.79,10.33
1800,-1.07,3.73,10.18
1810,-0.79,3.65,10.07
1820,-0.62,3.58,9.98
1830,-0.5,3.51,9.99
1840,-0.46,3.43,9.86
1850,-0.47,3.32,9.67
1860,-0.46,3.19,9.57
1870,-0.31,3.11,9.56
1880,-0.06,3.04,9.55
1890,0.23,2.94,9.54
1900,0.43,2.88,9.54
1910,0.57,2.81,9.56
1920,0.65,2.77,9.55
1930,0.75,2.71,9.64
1940,0.81,2.66,9.88
1950,1.0,2.61,10.17
1960,1.2,2.58,10.34
1970,1.27,2.57,10.36
1980,1.2,2.55,10.27
1990,1.22,2.61,10.23
2000,1.23,2.66,10.27
