timestamp,x,y,z
1450,2.79,0.06,12.39
1460,2.71,0.19,12.95
1470,2.67,0.25,13.39
1480,2.18,0.43,13.94
1490,1.48,0.63,14.37
1500,1.05,0.87,14.55
1510,0.65,1.04,14.49
1520,0.17,1.21,14.6
1530,-0.25,1.38,14.62
1540,-0.26,1.52,14.26
1550,0.66,1.61,13.61
1560,1.62,1.63,13.34
1570,2.06,1.62,13.44
1580,1.92,1.62,13.45
1590,1.48,1.63,13.33
1600,0.72,1.65,12.83
1610,0.21,1.74,11.95
1620,-0.17,1.8,11.23
1630,-0.22,1.97,10.71
1640,-0.16,1.97,10.21
1650,0.06,2.02,9.8
1660,0.37,2.06,9.67
1670,0.23,2.03,9.89
1680,-0.34,2.04,10.17
1690,-0.67,2.12,10.31
1700,-0.64,2.12,10.27
1710,-0.28,1.97,9.98
1720,-0.01,1.99,9.76
1730,0.46,2.01,9.5
1740,0.65,1.95,9.53
1750,0.13,2.08,10.29
1760,0.18,2.02,10.0
1770,0.27,2.07,9.87
1780,0.46,2.03,10.18
1790,0.48,1.98,10.32
1800,0.39,1.98,10.39
1810,0.31,2.01,10.59
1820,0.46,2.02,10.38
1830,0.51,2.02,10.21
1840,0.55,1.98,10.14
1850,0.41,2.2,9.71
1860,0.41,2.23,10.11
1870,0.54,2.09,10.41
1880,0.52,1.97,10.84
1890,0.35,2.14,10.45
1900,0.22,2.34,10.09
1910,0.15,2.54,9.65
1920,0.09,2.5,9.71
1930,0.06,2.48,9.82
1940,0.1,2.48,10.13
1950,0.15,2.49,10.26
1960,0.24,2.49,10.35
1970,0.28,2.47,10.43
1980,0.17,2.48,10.43
1990,-0.04,2.49,10.46
2000,-0.15,2.52,10.52
